"IF_3M	IF_6M	IF_9M	IF_1Y	IF_2Y	IF_3Y	IF_4Y	IF_5Y	IF_6Y	IF_7Y	IF_8Y	IF_9Y	IF_10Y	IF_11Y	IF_12Y	IF_13Y	IF_14Y	IF_15Y	IF_16Y	IF_17Y	IF_18Y	IF_19Y	IF_20Y	IF_21Y	IF_22Y	IF_23Y	IF_24Y	IF_25Y	IF_26Y	IF_27Y	IF_28Y	IF_29Y	IF_30Y"
"2009-01-16	1.2075689783465025	1.2878550006486358	1.7030520646879728	2.1433346019004564	3.2300945646669477	3.736289274236994	4.097242615716647	4.393971318307283	4.640776591669511	4.843524833528083	5.006829382996574	5.134830729132502	5.2312999020484146	5.299674184598778	5.3430845908896805	5.364380750455599	5.3661538389414805	5.350757739134567	5.320328567076316	5.276802685168351	5.221933315093061	5.1573058551600415	5.0843519990841015	5.004362746138447	4.918500386068377	4.827809536060764	4.733227301409982	4.63559262627099	4.535654896016666	4.434081848192536	4.33146684486318	4.228335555247907	4.125152093927207"
"2009-01-19	1.1587776434190804	1.2395148760553802	1.6728325492838096	2.1335048166721453	3.2698821658498605	3.793514090796413	4.162438371885695	4.462789679585052	4.710022395028695	4.910562850199452	5.069466487764451	5.191258340175667	5.280047361448548	5.339567392820839	5.373208938415943	5.384047901262419	5.3748720008764845	5.348205092132695	5.306329549472873	5.251306864899551	5.184996596844296	5.109073796739736	5.0250450306360674	4.934263104411803	4.837940592982823	4.73716226636639	4.632896498464657	4.526005737955052	4.417256114675428	4.307326249335457	4.196815329240268	4.086250507947879	3.976093682370803"
"2009-01-20	1.0468725206857392	1.1463303480723093	1.659120752661522	2.184855528268118	3.3809294083632	3.876620337627648	4.219076898195041	4.498292038826074	4.728615526541316	4.915807312927133	5.064439061689655	5.178621342570032	5.262095767008411	5.31826945257462	5.350242629049648	5.360833775657197	5.3526027860605	5.327872332954679	5.28874756883044	5.237134287771151	5.1747556638975425	5.103167673612571	5.023773300953042	4.937835618072141	4.846489826117695	4.75075433549773	4.651540958703269	4.549664283456431	4.445850288939885	4.340744263213988	4.234918075614718	4.128876853924888	4.023065112400898"
"2009-01-21	0.9898574482470714	1.1144016516045574	1.6502147955414277	2.1926061838757476	3.4257890755834515	3.9493869870067853	4.313768502147317	4.60776376423001	4.846337420739743	5.036177368211096	5.182730242461026	5.2908856214260505	5.365072274158549	5.409301424728674	5.427202861469847	5.422057829158903	5.396829220784905	5.354189301127477	5.296545157836375	5.226062059298821	5.144684884717614	5.0541577790995795	4.956042174095973	4.851733304765781	4.742475342283142	4.629375253320251	4.51341548825064	4.395465592382297	4.276292827096954	4.156571880996568	4.036893744898197	3.917773818736319	3.7996593130907605"
"2009-01-22	0.9547298011439203	1.0732479702817015	1.5983959191571133	2.1400634604288866	3.4193005183207936	3.9839751046169187	4.374481620975386	4.684875125581312	4.932397519666845	5.125064280449684	5.269384972913536	5.371166497997776	5.435636036026734	5.467498471361978	5.470984195418458	5.449892416870241	5.407630710521194	5.347251146051533	5.271483283404203	5.1827642962149465	5.083266463317878	4.974922248840607	4.859447173450905	4.7383606627967945	4.6130050439806265	4.484562846921403	4.3540725545930385	4.22244293429101	4.090466071194901	3.958829215484599	3.8281255450643252	3.6988639374874204	3.5714778368972526"
"2009-01-23	1.1377446348629099	1.2194999105535085	1.496430069547073	1.8550191615868696	3.225412536747604	4.090098980557669	4.594529624226382	4.903992438000154	5.103774634617803	5.236579976745313	5.326032828679993	5.386577003894118	5.427599681718575	5.45538111741219	5.474172527375784	5.486863181558213	5.495418332655155	5.501174102097147	5.505037967178055	5.507625491935533	5.5093536275158606	5.510504348348628	5.511268018331955	5.5117729124094454	5.512105289702641	5.512323024670017	5.5124648508381044	5.512556619875428	5.512615532827489	5.51265299545663	5.512676541392695	5.51269112470645	5.512699986658966"
"2009-01-26	1.2052667313383933	1.3884010355882013	1.7343017810997887	2.131857875732223	3.491653765117485	4.285022200693085	4.73720145019934	5.011279161570087	5.184729460005346	5.296735233349751	5.369641643400238	5.417234648094588	5.44833392242698	5.468662103059937	5.481951040162521	5.490638508560868	5.496317837918831	5.500030610760333	5.502457758289035	5.504044441170718	5.505081683385997	5.5057597405517305	5.506202990330831	5.506492742608162	5.506682151918511	5.506805966542991	5.506886901985734	5.506939807598787	5.506974390464676	5.50699699608644	5.50701177247157	5.507021431117322	5.507027744477785"
"2009-01-27	1.2320330165207984	1.3887714076989655	1.721207540945879	2.1184809991927755	3.5243809421298065	4.32182292152162	4.72699731492125	4.937933648329214	5.052740508681367	5.117362589845321	5.154456743852564	5.175963973117612	5.1884934265331735	5.195808511559488	5.200083363989381	5.202582570007693	5.204043937007032	5.204898508999586	5.205398257398	5.205690510891144	5.205861421999343	5.205961371769971	5.206019823005121	5.206054005655856	5.206073995888315	5.206085686304598	5.206092522935252	5.206096521040883	5.206098859158806	5.206100226505232	5.20610102613823	5.206101493768759	5.206101767242105"
"2009-01-28	1.1596984284166503	1.3092519597528218	1.649110102405422	2.0513245353993144	3.419189773283551	4.169057937063271	4.55938742780697	4.775454434415982	4.901522495026132	4.977165913833284	5.023110611442692	5.051150513880982	5.068292892747056	5.078778957585909	5.085194228612492	5.08911898277232	5.091519927616775	5.092988572541644	5.093886857830245	5.094436239785051	5.094772207462471	5.09497764707102	5.095103260207536	5.095180058359646	5.095227007963363	5.095255707781757	5.095273250343567	5.095283972301726	5.095290525042514	5.095294529467891	5.095296976424626	5.095298471564302	5.095299385061333"
"2009-01-29	1.1833156812487395	1.297473152984057	1.5869291447762524	1.9511489446350008	3.3264471446610613	4.153015436180121	4.578327047713511	4.7955714693486655	4.910069958297491	4.972514631894412	5.007450015453957	5.027310764404238	5.038705200632382	5.045274513752822	5.049071573743552	5.051269073373112	5.0525416493659625	5.053278826355767	5.0537059206333925	5.0539533812035735	5.054096765742934	5.0541798473622865	5.05422798781979	5.054255882177791	5.054272045201426	5.054281410649138	5.054286837326456	5.0542899817344225	5.0542918037126086	5.054292859427956	5.054293471143987	5.0542938255917615	5.054294030969799"
"2009-01-30	1.167148425187531	1.2663055754279735	1.552202111756499	1.91832236932883	3.3130727961966664	4.158191142231654	4.600679088983166	4.83327249652031	4.960301381648641	5.0322282240144345	5.073968464102138	5.098539754482981	5.113114505534842	5.121792779827068	5.126969667789391	5.130060543155359	5.131906689093789	5.133009561443802	5.133668453042438	5.1340621041170245	5.134297288371268	5.134437796079468	5.134521739238194	5.134571888312699	5.134601847683124	5.134619745270355	5.134630437008951	5.134636823969755	5.134640639301426	5.13464291839697	5.134644279794687	5.134645092999274	5.1346455787427745"
"2009-02-02	1.2179534807359178	1.333819664328626	1.5712534370472424	1.8706578511418988	3.1088562631549714	3.9870471381191006	4.50988192415163	4.808750265371762	4.980144590568009	5.080180977881614	5.139701450971836	5.175678885730969	5.19767157790083	5.21121396612225	5.21958955170807	5.224782137272121	5.228005079426282	5.230006229417855	5.231248606551654	5.232019583845447	5.232497727374921	5.232794035951515	5.2329775014614315	5.233090989749473	5.23316111896142	5.233204406528536	5.233231093979022	5.2332475260091424	5.233257629519306	5.2332638325253225	5.233267634657334	5.233269961069464	5.233271381800631"
"2009-02-03	1.1649100884414016	1.239055005613658	1.4776517688279727	1.7987990159531646	3.139655864572812	4.042437857891949	4.538497492865115	4.797019873150796	4.931296620064111	5.00206424779753	5.04004204109158	5.060730635893512	5.072109468899112	5.0783937621559545	5.08186218443236	5.083767394354015	5.084805038759862	5.085363161509539	5.0856582143761315	5.085810503869314	5.085886457948266	5.085922407043504	5.0859379672176575	5.085943550455897	5.085944557010986	5.085943698045992	5.08594226971413	5.085940843158119	5.085939632020508	5.085938683889878	5.085937976997745	5.085937466875369	5.085937107245842"
"2009-02-04	1.172763691880498	1.2737793543542497	1.5262230778097299	1.8515470110960788	3.167702450253656	4.049164279902159	4.548560809555118	4.824981548877461	4.980825256053032	5.07106473911905	5.124501649905651	5.156631013219679	5.176124177412736	5.188006432580131	5.195263543974326	5.199697201586038	5.202404065155419	5.2040545482097125	5.205059202319579	5.20566950330609	5.206039390938632	5.206262989763101	5.206397764431261	5.206478736013642	5.206527204907819	5.206556097451742	5.206573238665396	5.206583352409226	5.206589281647286	5.206592731461753	5.206594720502325	5.206595854634378	5.206596492377957"
"2009-02-05	1.0908590480334914	1.1768081246769007	1.429280408899738	1.7597087464021617	3.089002838864127	3.9712182030586196	4.4790370442202825	4.772341640844733	4.947822950216918	5.0562909298255265	5.1248124873346566	5.168639558980166	5.196852027105853	5.2150685434421655	5.226846162751419	5.234464141399331	5.239391649748181	5.242578268741457	5.244638437204242	5.245969874313822	5.246830013676361	5.247385452461243	5.247743972418812	5.2479752806971725	5.248124443498491	5.24822058519708	5.248282520001218	5.248322396644361	5.248348056346628	5.24836455776672	5.24837516285402	5.248381973932254	5.248386345230951"
"2009-02-06	1.0638148643105003	1.1817096800778681	1.4451117549164283	1.778019736440763	3.1142851684098734	4.015702986620584	4.535330615924357	4.829409775465713	4.999235423255729	5.0999215968518055	5.1608879907874945	5.198316691968577	5.221477238454992	5.235865303187376	5.244817143129392	5.250387197944384	5.253850417508828	5.256000971866604	5.257334245664379	5.258159274252022	5.25866871450801	5.258982537598284	5.259175346612102	5.259293457087376	5.259365570248771	5.2594094358513805	5.259436006334273	5.259452023148545	5.259461624409614	5.25946734245661	5.259470721655586	5.25947270020776	5.259473845563572"
"2009-02-09	1.0460099174968787	1.176411489908249	1.4557919184843693	1.802115139747296	3.1471037696837354	4.021355978136491	4.515841700390927	4.794610106190336	4.956355433351305	5.052933211613079	5.111758945863617	5.1480050088799345	5.170467651383852	5.184421009704228	5.193092276197493	5.198477628862112	5.201818134499653	5.203886903990748	5.205165674240452	5.205954438630817	5.206439805496298	5.206737688374901	5.206919969806523	5.207031145074113	5.207098700814538	5.2071395786776264	5.207164194989491	5.207178936522197	5.207187707368694	5.207192885849193	5.207195915210994	5.207197667422864	5.207198666651534"
"2009-02-10	1.0706197432560056	1.2048441322573107	1.474625956780042	1.8056806106454681	3.095843126690418	3.954187961446875	4.4569871503157605	4.752275038224481	4.931032880242789	5.042296865539399	5.112839111856416	5.158032278908913	5.1871390046548465	5.205930111804863	5.218072006854372	5.225918172523961	5.230986839687081	5.23425953537315	5.236371283376315	5.237732947192669	5.238610277582767	5.239175082598734	5.239538371989309	5.239771825934646	5.23992169696444	5.240017808023159	5.240079373406686	5.240118762176104	5.240143929789318	5.2401599881869245	5.240170218868289	5.240176726076548	5.240180857609639"
"2009-02-11	1.0500227470617685	1.1519910584541888	1.419857260571869	1.7580115364853948	3.0504967394929587	3.876527351487346	4.358513756496688	4.650468739751977	4.835681321484898	4.956722050354153	5.0370328219409854	5.090683411863325	5.126623996977884	5.150724779510981	5.166890118121051	5.177732143587402	5.18500243028937	5.189876407492594	5.193142993379398	5.195331640800521	5.196797603211895	5.197779192513955	5.198436231893373	5.198875876798769	5.1991699503305275	5.199366579043559	5.199498001185511	5.19958580509517	5.199644442609266	5.199683584863911	5.199709701450773	5.19972711865498	5.1997387283941015"
"2009-02-12	1.0162344838950907	1.106955820834795	1.370461153757936	1.7078706441910656	3.0061243739276944	3.835177455359168	4.3170391547850135	4.607924511358808	4.792027231374147	4.912138172363836	4.991706253856494	5.044765326127133	5.080231556132341	5.103949897672338	5.119806472919595	5.130399739780308	5.137470498529484	5.142185357927849	5.145325863473465	5.147415265232179	5.148803611474951	5.149724878549043	5.150335313255035	5.150739151370308	5.151005856798847	5.151181668286843	5.151297327116907	5.151373244452108	5.151422953465708	5.151455413347278	5.151476545436702	5.151490256265006	5.151499118075159"
"2009-02-13	1.0285740510043895	1.1275819866645502	1.3934075269324964	1.7344783920786275	3.0737987967285645	3.9400604256910565	4.429836252648402	4.708774303961293	4.873355046673558	4.973440131520278	5.035430319979671	5.074162333551076	5.098427240647034	5.1136159843260645	5.123095730664251	5.128986862788948	5.132627951280157	5.134863544275224	5.136225303348426	5.137046823561266	5.137536568282173	5.13782417663679	5.137989811858388	5.1380827131497515	5.138132885573059	5.138158438837983	5.1381701749222675	5.138174441849423	5.138174898846228	5.1381736009066055	5.138171659935993	5.138169643962621	5.138167815385406"
"2009-02-16	0.9425221742847392	1.0138383909852862	1.3443802813152042	1.7421925233779818	3.02600650286437	3.7783976967029327	4.2911622397978	4.67498566471954	4.963736641834032	5.173610675341163	5.316449809594673	5.4022761037948	5.439828840044826	5.436759136519767	5.3997595231635405	5.334673140452383	5.246590360795098	5.139934955711244	5.018541001466141	4.885721493539151	4.744329528607926	4.596812824561863	4.445262271303122	4.291455135230658	4.136893477358296	3.9828382882927764	3.830339792184608	3.680264325717515	3.533318156728222	3.390068569701568	3.250962511763543	3.116343062532704	2.9864639639594586"
"2009-02-17	0.9280174475121692	0.9937831759886194	1.3073567868551992	1.691081614753542	2.967161664968174	3.7344507426451092	4.259151585455942	4.6525872839466755	4.9501600161430765	5.168501095328759	5.319490445121	5.4131047354953195	5.4580350310346395	5.461896347765559	5.431357945223064	5.372250743837033	5.289661981488471	5.188019625543997	5.071167770756563	4.9424339720903	4.804689343171717	4.660402164778986	4.511685672971943	4.360340629414441	4.207893216014632	4.055628741513341	3.904621598506677	3.755761865078929	3.6097789052786093	3.467262286671758	3.3286803007702734	3.194396342913191	3.0646833818631634"
"2009-02-18	0.9248320321444762	0.9941830760099057	1.3367145622646786	1.7413082114352676	2.993155365130516	3.705789828603304	4.199586623696125	4.579052097443098	4.873076019403811	5.095132044677078	5.2552404867873665	5.362004133431882	5.423002840633255	5.444934918452376	5.433714441132963	5.39455481298029	5.332043453179376	5.250208922202734	5.152581279701809	5.042246336544906	4.9218943945193265	4.793864010380067	4.660181270091703	4.522595013071658	4.382608404483001	4.241507215743175	4.10038513905616	3.9601664306176536	3.8216261488928116	3.6854082287574483	3.5520416090839926	3.4219546103224183	3.295487739573318"
"2009-02-19	0.8893858588144363	1.024345509099239	1.4484658982836067	1.9013561746047376	3.1329792135292376	3.795784325069848	4.271796176529059	4.645700459234461	4.93844823199541	5.161460872806961	5.324077802181783	5.4345116313427795	5.500041894463618	5.5271189538925505	5.52145060719092	5.488079509663599	5.431452913766714	5.35548551404964	5.263616058637932	5.158858321957315	5.043846977776266	4.920878861508303	4.7919500651813305	4.658789267102079	4.5228876606431125	4.385525812418095	4.247797749078998	4.110632543784775	3.9748136477979026	3.8409961894292985	3.7097224414602312	3.5814356390278963	3.4564923125924962"
"2009-02-20	0.8820387014803046	1.0014404592023871	1.4029955769466527	1.840707971838662	3.065625624850309	3.7358129528815103	4.216561866253861	4.595029699447436	4.892956228590261	5.121717989836227	5.290475387786725	5.407271138857446	5.479242336542035	5.512723193369278	5.513328263884267	5.486026605370183	5.4352086268211	5.3647464034412105	5.278048079804716	5.178106919466341	5.067545506860368	4.9486555607858085	4.82343377649543	4.693614074943279	4.560696602754515	4.425973794653807	4.2905537811429735	4.155381397898489	4.021257029430902	3.8888534977977507	3.75873118739449	3.6313515788868234	3.507089349030862"
"2009-02-23	0.8848216509391705	1.0272972867304384	1.4265226360344112	1.8510987049062566	3.029197783356371	3.6921163505014714	4.179705941694263	4.567750761440182	4.875260374014843	5.112774498562051	5.289009824706307	5.411704796024708	5.487783469156697	5.523440214803937	5.5242102616903335	5.495033214154458	5.440310734826127	5.363958958663852	5.269456106184108	5.159885719008275	5.037975904174422	4.906134940457719	4.766483569567613	4.62088426727458	4.470967764049437	4.318157061479002	4.1636891693745355	4.008634768950328	3.8539159895680575	3.7003224701804243	3.5485258616380047	3.3990929123300395	3.2524972671061567"
"2009-02-24	0.8719487866198441	1.0063852212316773	1.3940758960841886	1.8155998241635865	3.0274986649255293	3.7208305834016953	4.22460074367458	4.620710474502023	4.93083925370676	5.16680498317565	5.338225477888437	5.453579833221972	5.520418343405412	5.545464987070453	5.5347006007098205	5.493437202998731	5.426385205846031	5.337714255628925	5.2311082944371154	5.109815369863498	4.9766926740426065	4.834247249786772	4.684672762634777	4.529882702006502	4.371540342149722	4.211085763903023	4.0497602112370625	3.8886280318510305	3.728596428586962	3.5704332278942026	3.4147828528580257	3.2621806712433457	3.113065873452949"
"2009-02-25	0.8592546434279332	0.9660474857167612	1.3277001759337863	1.7366331724555506	2.966146973498237	3.678491913615238	4.188928655033491	4.588203510222573	4.900856059359279	5.139247537085031	5.3130603566217856	5.4307628395497	5.499887379559915	5.527142602861943	5.518497379609039	5.479254812376129	5.414119010899757	5.327255533025546	5.2223460936184685	5.102638066545493	4.970989255618874	4.829908367835201	4.681591583664974	4.527955583957275	4.370667360906596	4.2111711112171495	4.050712482852929	3.890360422358609	3.731026847475367	3.573484349472224	3.4183821110984023	3.266260209181034	3.1175624555038373"
"2009-02-26	0.776724943916868	0.9402742153850467	1.4089477763158955	1.8948947315300755	3.166231811177951	3.8401867811276507	4.328893927284007	4.714072200680105	5.015353238584802	5.243924566180185	5.409138029521007	5.519286794082613	5.581765799849566	5.603165138581551	5.589349985824527	5.545532648940839	5.476337825645567	5.385861719169343	5.27772556893235	5.155124103794846	5.020869379972665	4.877430424817512	4.726969070331621	4.57137232619601	4.412281610963325	4.251119131647011	4.08911167599626	3.9273120580689467	3.7666184361079633	3.607791702012507	3.4514711237119187	3.298188405346762	3.148380315203647"
"2009-02-27	0.7145877996959973	0.8555787126945207	1.361475668743391	1.885053155617146	3.1822542033070826	3.809337364446897	4.25418455035657	4.606728806143973	4.8856964803585985	5.100769026197165	5.259927635747161	5.370261704793084	5.438113227143433	5.4691534450592885	5.468447740288166	5.440514215107302	5.389376893925398	5.318614049805138	5.231402088157297	5.130555380397528	5.01856240639713	4.897618533636692	4.769655732672215	4.63636950261627	4.499243256622126	4.359570395653801	4.218474278962366	4.076926281514762	3.9357621119946904	3.795696549786661	3.6573367454449395	3.5211942164302603	3.387695658268595"
"2009-03-02	0.7656772380185382	0.8845684129417064	1.3122919371958948	1.7789762746150117	3.0713886691004597	3.7661889363820023	4.261912890817437	4.651726016365274	4.958039455236955	5.192290201142513	5.363678410534807	5.480319732553359	5.549455010055253	5.577546337005813	5.5703541802039584	5.53300633954991	5.470060415637727	5.385560459239151	5.283088332596514	5.165810257750602	5.036518984829294	4.897671975296256	4.751425960553028	4.599668204656513	4.444044770999704	4.285986066376315	4.126729911699489	3.9673423665780865	3.8087365147945524	3.6516893993141535	3.4968572786380707	3.344789360956539	3.195940158538439"
"2009-03-03	0.6658289161928002	0.8271641495109812	1.3358014776625164	1.8557306188499578	3.147266921201713	3.7914285711207807	4.257290611789857	4.629031561053119	4.924563839924024	5.153576346646589	5.324169814019434	5.443571255466276	5.5182656167642685	5.5540692239499165	5.5561927676543155	5.5292983765601145	5.477551587994472	5.404668677414796	5.3139597474418405	5.208367941792253	5.090505118707935	4.962684290379791	4.8269491090847	4.685100657099413	4.538721775750854	4.389199149050745	4.23774333909769	4.085406953678325	3.9331011111372747	3.7816103535005388	3.6316061459240037	3.483659088702678	3.3382499572284465"
"2009-03-04	0.6622334665832104	0.8119577112303222	1.3020437645401226	1.8135041237660783	3.131121633981095	3.8080494763074113	4.298006576784542	4.689051726282572	5.000513987117231	5.242616772953811	5.423819338792772	5.5516544351047825	5.63287887941434	5.67355185760441	5.679100901551534	5.654381530362369	5.603731535341974	5.531020406501935	5.439694322070865	5.332817084191318	5.213107351562304	5.082972490257601	4.944539336873592	4.7996821433200845	4.650047949780554	4.4970796114673	4.342036685628644	4.186014367688293	4.029960649281552	3.8746918561797252	3.720906710553063	3.56919904961314	3.420069321304615"
"2009-03-05	0.6193238186691732	0.7740749830653266	1.2945046885185003	1.8254962611714225	3.1207897244028344	3.749417878880515	4.203470866414204	4.568713804499066	4.862268480638728	5.092986773270978	5.26823873810102	5.394621321642529	5.47807824675151	5.5239629623174284	5.537092294919644	5.521795193409474	5.481957266955956	5.42106148786879	5.342225378834459	5.248234976704621	5.141575841230287	5.02446135539287	4.898858543975041	4.7665116185962715	4.628963440485143	4.4875750766581595	4.343543610817064	4.197918357065997	4.05161561239606	3.905432072704989	3.760057026836914	3.6160834336710135	3.4740179785929874"
"2009-03-06	0.6031258005060036	0.7937945838402605	1.341216786476956	1.8783377727190285	3.127590124374515	3.7250427732608005	4.162797789807948	4.51665312260313	4.801507526360243	5.025643130029245	5.196112051342665	5.319250321220346	5.400773073729261	5.445832272094166	5.459067353723441	5.444651419211005	5.406333478342071	5.347477087083863	5.271095673058413	5.1798848224907985	5.0762517796818365	4.962342389878796	4.84006569783369	4.711116397219781	4.57699531030954	4.439028062796054	4.298382105268324	4.156082220539208	4.013024644690485	3.869989919266472	3.727654582445257	3.5866017981801215	3.4473310141730744"
"2009-03-09	0.588731795026872	0.8260094196306182	1.422379709862426	1.9791755357910805	3.1819219950033943	3.7326812060758794	4.140808629055264	4.472886878491824	4.741396475721022	4.953699904276509	5.1161837303362265	5.234610116349763	5.314188991984717	5.359627448318325	5.375173961580359	5.364658873831223	5.331531493784348	5.278894093265104	5.2095330496136345	5.125947364486277	5.0303747713879705	4.9248156275536905	4.811054770372399	4.690681504313776	4.565107871185206	4.435585344430888	4.303220077008464	4.168986822070155	4.033741636168363	3.898233465939133	3.763114711133849	3.6289508494179756	3.4962292014869063"
"2009-03-10	0.5534043320319382	0.7916172506026495	1.4153929725096064	1.99912731453548	3.247192330296183	3.801584880591926	4.20716071895011	4.535432638707438	4.799490806395045	5.006883969855467	5.164131778110387	5.277108249877916	5.351118305207607	5.3909492709176	5.400916870739366	5.3849072793222605	5.346415629946944	5.288581268113544	5.214220015961301	5.125853691242525	5.025737105222292	4.915882746042551	4.798083337646021	4.673932449193953	4.544843315934238	4.4120660195915375	4.276703164474882	4.139724174553187	4.001978326663317	3.8642066257225727	3.7270526192565394	3.591072240667425	3.456742763405097"
"2009-03-11	0.5898775768442188	0.8570011923779557	1.4953821956657993	2.0801133950175212	3.308093896588722	3.8606012144846606	4.270675636650647	4.604059406304028	4.873046646305379	5.085101995037187	5.246735172902657	5.363819198819855	5.441660937426191	5.485051766785803	5.498313174666919	5.48533849186492	5.449631121189821	5.394339548177713	5.322289394500805	5.236012754310307	5.137775034746805	5.0295995043330395	4.913289736804096	4.790450123025442	4.66250460990433	4.530713812525706	4.396190634058199	4.259914517202968	4.122744441028131	3.985430767879428	3.848626036623785	3.712894790711178	3.578722522380615"
"2009-03-12	0.5900706565386151	0.803585654442724	1.402629247585915	1.9744121378833686	3.2293277895638006	3.7948800250282866	4.208743215720867	4.545519865048292	4.818683930303693	5.035656465562389	5.202794588959136	5.325828779395005	5.4099419397376005	5.459818769944093	5.479689472414118	5.4733697303427915	5.444297356092327	5.395565882850585	5.329955345467217	5.249960476739089	5.157816527664851	5.055522903822912	4.9448647949214095	4.827432960626335	4.704641822906481	4.5777460032597705	4.447855432229444	4.315949148510611	4.182887895623319	4.049425615527934	3.9162199306268235	3.7838416982823495	3.6527837152374194"
"2009-03-13	0.5590505741736982	0.7908873344551288	1.4172273981369639	2.005678650786289	3.264586408826089	3.8228147830434946	4.23456917274088	4.572506595567269	4.8492088823021975	5.071608980562742	5.245676629785394	5.376809627602145	5.469903369839739	5.52939490341113	5.559302127376458	5.563259742075016	5.54455227761951	5.50614443496944	5.450708950502257	5.380652178621542	5.298137572048175	5.205107225679369	5.1033016371732955	4.994277825646554	4.87942593898707	4.759984470220509	4.637054194063276	4.511610926193079	4.384517199816864	4.256532946767074	4.128325263565968	4.000477336622485	3.8734965949283873"
"2009-03-16	0.5180306834099038	0.7422131660527338	1.395681419452836	2.0106379083094943	3.298450737601073	3.8404338621524357	4.23558419060247	4.561616152993004	4.830865174796593	5.049616110776822	5.223232653342255	5.3565761889099	5.454070505447116	5.519739282061289	5.557239195911173	5.569890347337248	5.560704293149931	5.532409874456333	5.487477006529311	5.428138585537226	5.356410655482559	5.274110968077232	5.1828760584344025	5.0841769503243786	4.9793335962749765	4.8695281499463245	4.75581716093264	4.639142775397805	4.520343019699264	4.400161238360571	4.279254752383739	4.158202798917676	4.037513808690252"
"2009-03-17	0.51820534726511	0.732653014400501	1.3772233316053608	1.9921828014274978	3.31222348962214	3.8802170586277818	4.292774410843084	4.631124771454893	4.908743997924793	5.132550198728789	5.308423842935311	5.441678457162378	5.537135719880166	5.599168847591819	5.631740745261735	5.638438974620927	5.6225078966353275	5.586878214878323	5.534194122705405	5.466838241307037	5.386954521470768	5.296469268725255	5.197110439363749	5.090425343579197	4.977796881520186	4.860458428434757	4.7395074761498535	4.615918129884767	4.490552551767694	4.364171435369837	4.237443589048598	4.110954699861187	3.9852153442356792"
"2009-03-18	0.47379529399476517	0.7061804241320788	1.3868851452427982	2.024587246133124	3.3414480540356446	3.882245788002992	4.2735779365236555	4.5955686106956914	4.860748309668857	5.075467885154999	5.245142718531672	5.374676625381339	5.468527657751008	5.530746597565174	5.565010980336924	5.5746563421125375	5.562704986613712	5.5318924672150285	5.4846919589526815	5.423336682397909	5.349840529125899	5.266017027311345	5.173496775604185	5.073743463823255	4.968068590096285	4.85764497582098	4.743519172176228	4.626622844830864	4.50778321693878	4.387732644435738	4.267117392029562	4.146505673068885	4.026395011655791"
"2009-03-19	0.45703872503634946	0.6821994558863114	1.3715597610743544	2.013790369633515	3.3021945867499034	3.802337079530861	4.16168465219111	4.460473644807686	4.710056173854225	4.9156996021773	5.081858117442374	5.212582540462151	5.311575073806564	5.38221816534509	5.427599820632173	5.450536935111019	5.453596870950057	5.439117410521873	5.409225204536655	5.365852824222512	5.310754519186766	5.245520775388087	5.171591760946546	5.0902697412822775	5.002730539271274	4.910034110709335	4.813134300354347	4.712887839147253	4.610062638868947	4.505345436451554	4.399348836407101	4.292617796344926	4.1856355973031185"
"2009-03-20	0.51232427293516	0.6994535359537701	1.2906590033671128	1.8597049915108868	3.092901562004536	3.627985630759236	4.020866664464041	4.34826362945125	4.622246672534677	4.8485943513775505	5.032177987877189	5.177419812548063	5.28835683843217	5.3686734670982394	5.421729777061852	5.450587543283477	5.4580342716287795	5.446605401659889	5.418604812828754	5.3761237589929936	5.321058347185859	5.255125668244256	5.179878679159308	5.096719929820194	5.0069142201359815	4.911600267306538	4.8118014572395635	4.708435748745739	4.602324794159376	4.494202335401322	4.384721930199482	4.274464059187093	4.163942660888597"
"2009-03-23	0.5864792533924637	0.7696264544715461	1.3080257041062584	1.8346292968908535	3.0449070988275397	3.617938015438598	4.04232660868294	4.391184029042873	4.677913556503652	4.9096326698527255	5.092388823952967	5.231639907724909	5.3323342774192115	5.398956347819825	5.43556643413481	5.44583721597468	5.433087225318533	5.4003116015414445	5.350210329024905	5.285214155747266	5.207508375987778	5.119054646201641	5.021610990110246	4.916750137019119	4.80587632625295	4.690240700314985	4.570955399874424	4.449006464902272	4.325265638159671	4.20050115974339	4.075387634464584	3.9505150474367468	3.826396997337112"
"2009-03-24	0.5966086294468824	0.7889936583772275	1.3597384232191487	1.9142818834795983	3.164441868021144	3.739761623804097	4.162119039133573	4.507794665782029	4.790545722151336	5.0176721375534115	5.195376936432824	5.329252290497024	5.424361569210817	5.4852870643340355	5.516171812069745	5.520757842304578	5.50242126863382	5.464204478995075	5.40884565826509	5.338805855673712	5.256293793321292	5.163288596814825	5.061560614933492	4.95269048220652	4.838086566254282	4.719000930632409	4.59654393365898	4.471697574232624	4.345327686904831	4.21819508039841	4.090965706314504	3.964219937896167	3.8384610323733717"
